company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Home Depot / THD,USA,"  Advocates for the end user and stakeholder by becoming associated with the product, empathizing with and understanding user needs.",product manager,Associate Product Manager (Remote),undefined,"Remote in Atlanta, GA 30301+1 location",2022-08-16,3.7,130000
Spotify,USA,"  Define and analyze metrics that inform the success of products. Own product vision, goals, strategy and roadmaps for the team, and be accountable for a clear…",product manager,"Product Manager, Growth Opportunities",,"Remote in New York, NY+1 location",2022-08-16,4.3,
REI,USA,"  Uses tools to conduct discovery with their product team, such as user surveys, data analytics, cohort analyses and journey mapping.",product manager,"Product Manager, SEO",undefined,"Remote in Seattle, WA",2022-08-06,4.1,75000-147500
Under Armour,USA,"  You write specifications and lead multidisciplinary teams (engineering, design, project management, etc.) to deliver features to our consumers.",product manager,"Product Manager, Cart &amp; Checkout",,Remote,2022-08-11,3.8,
Call Box,USA,"  Responsible for the product planning and execution throughout the product life cycle, including gathering and prioritizing product and client requirements and…",product manager,Senior Product Manager,undefined,"Dallas, TX 75231 (Northeast Dallas area)",2022-08-16,,100000-150000
Home Depot / THD,USA,"  Identifies goals, metrics, and analytics to determine product value; continually making recommendations and refinements to the product backlog based on…",product manager,Product Manager (Remote),undefined,"Remote in Atlanta, GA 30301+10 locations",2022-08-12,3.7,180000
Two Barrels,USA,"  Lead cross functional product teams. As a Product Manager, you will work with our Product Designers, Stakeholders, and a full stack of skillsets to own our…",product manager,Product Manager,undefined,Remote,2022-07-21,,65000-120000
BuildZoom,USA,  Experience achieving business outcomes through user centered design. 2+ years of experience in a product role. Excellent written and verbal communication.,product manager,Junior Product Manager (Remote-US),undefined,"Remote in San Francisco, CA+1 location",2022-07-27,3.8,90000-120000
Fantuan,USA,  Track core business metrics related to the product. Advise product teams on the global feasibility of products throughout the product life cycle.,product manager,Product Operation Manager,,"Seattle, WA",2022-07-17,3.5,
Global Payments,USA,"  Ability to set the vision, strategy, define success metrics and make decisions around product growth. The Product Strategy and Innovation team analyzes industry…",product manager,"Manager, Product Strategy",full-time,Remote in Georgia,2022-08-16,3.4,
Everside Health,USA,  Defines product features and drives adoption that will lead to improved end user adoption and satisfaction. Delivers incremental value with product releases by…,product manager,"Product Manager, Clinical Experience (Remote)",undefined,"Remote in Denver, CO 80202+1 location",2022-07-17,3.1,115000-130000
Paramount+,USA,"  Manage a backlog of user stories to deliver features, improvements and fixes most critical to meeting our business, product and team goals.",product manager,"Product Manager, CMS (Remote)",full-time,"Remote in New York, NY 10036+7 locations",2022-08-14,3.9,
Global Payments,USA,"  Collaborates on strategic direction with product team and engineering based on current market conditions and feedback from merchants, channels, and partners.",product manager,"Product Manager, Digital Wallet",full-time,"Charlotte, NC+3 locations",2022-08-16,3.4,
Shutterfly 2.0,USA,"  Drive downstream product deliverables associated with a given initiative including business cases, hypotheses, user requirements, and acceptance criteria.",product manager,Product Manager,undefined,+7 locationsRemote,2022-08-12,,96600
"Barnes &amp; Noble Education, Inc.",USA,  User Science &amp; Empathy – Employ user science to identify high potential user problems and successfully evaluate a product’s user impact.,product manager,"Product Manager (Open to Remote, Full-Time)",full-time,"Basking Ridge, NJ 07920",2022-08-16,3.8,
HostGPO Inc,USA,"For our Product Manager (PM) role, we are looking for an entrepreneurially-minded individual who can lead initiatives end-to-end and work closely with…",product manager,Product Manager,undefined,"Remote in Los Angeles, CA 90024",2022-08-13,,120000-180000
WholesomeCo Cannabis,USA,Translates product strategy into detailed requirements for final product development by cultivation and processing teams. Must be 21 years of age or older.,product manager,Product Manager,undefined,"Centerville, UT 84014",2022-08-09,,90000-105000
Werum,USA,You work with the Product Management team to establish product objectives and ensure alignment with both organizational and PAS-X product goals.,product manager,Product Manager: Cell and Gene,undefined,"Cary, NC 27518+1 location",2022-08-11,3.7,124000
See's Candies,USA,"Working closely with the Director of E-Commerce and a dedicated engineering team, as well with team members from all areas of the business (including…",product manager,Ecommerce Product Manager,,"Carson, CA 90810",2022-08-13,4.3,
Meta,USA,"In this role, your primary responsibility will be to develop and facilitate sound program management practices in support of the Enterprise Products…",product manager,"Enterprise Program Manager, Product Operations",,+12 locationsRemote,2022-07-17,4.1,
Bisnow,USA,Deliver on strategic product roadmap items with a special emphasis on data related projects + features. Proven track record of building data first products.,product manager,Data Product Manager,full-time,"Seattle, WA",2022-08-16,4.3,
Bartleby,USA,User Science &amp; Empathy – Employ user science to identify high potential user problems and successfully evaluate a product’s user impact.,product manager,"Product Manager (Open to Remote, Full-Time)",full-time,"Basking Ridge, NJ 07920",2022-08-16,,
Redfin,USA,"5+ years of experience as a software product manager. Generous benefits, including three weeks of paid vacation, medical, dental, and vision insurance, and…",product manager,Senior Product Manager - Home Services,undefined,"Remote in Seattle, WA",2022-08-13,3.4,139400-154100
PrizePool,USA,"Inform product decisions with quantitative and qualitative data on user behavior and experimentation (e.g. a/b testing, survey data, usability studies).",product manager,Growth Product Manager,undefined,"Remote in San Francisco, CA",2022-07-17,,50000
"Amazon Web Services, Inc.",USA,Experience using data and metrics to drive improvements. 5+ years of experience in program or project management. Bachelor’s Degree or equivalent experience.,product manager,"Nonprofit Product Program Manager , AWS Nonprofits",undefined,+1 locationRemote,2022-07-17,3.4,115600-185000
Etsy,USA,You’ll also partner with product and engineering leaders to improve operations and drive the strategy that will ultimately result in tooling that becomes the…,product manager,"Product Design Manager, Enablement",full-time,"Remote in Brooklyn, NY 11201+1 location",2022-08-11,4.3,
Vivid Seats,USA,"Define features through clearly written user stories as part of an Agile delivery team; verify stories are implemented as intended, records bugs, and assist the…",product manager,Product Manager (B2C Mobile),full-time,Remote,2022-07-17,3.6,
WebTPA,USA,"Lead metric definition to translate expectations into KPIs and operational metrics. Serve as the lead, partnering closely with Executive Sponsor(s), Business…",product manager,IT Product Manager,full-time,"Irving, TX",2022-08-09,4.0,
Microsoft,USA,"The role requires influencing a diverse group of stakeholders across field, partner, finance, business development, and engineering organizations.",product manager,Product Marketing Manager,full-time,"Redmond, WA 98052 (Overlake area)+19 locations",2022-08-16,4.2,
Discord,USA,You'll build close bonds with your corresponding engineering and product management leaders to influence product strategy and ensure world-class product…,product manager,"Product Design Manager, Communities",undefined,"Remote in San Francisco, CA 94107+1 location",2022-07-17,4.4,158000
Microsoft,USA,"Do you want to be at the center of the three Microsoft clouds (Azure, Microsoft365, and Microsoft Dynamics) empowering customers and partners to secure their…",product manager,Product Manager 2,full-time,"Atlanta, GA+10 locations",2022-08-11,4.2,
L. L. Bean,USA,We invite you to be part of our team of trailblazers dedicated to helping people discover and enjoy the outside. Come join us. Because on the inside we’re all…,product manager,"Associate Product Manager, Email",full-time,"Freeport, ME",2022-08-03,4.2,
Career Soft Solutions,USA,"Location: Atlanta, GA Duration: Long Term Description: Hiring Project/Product Manager for a contract role in Atlanta! *POS or Retail experience*…",product manager,Project/Product Manager,undefined,"Atlanta, GA 30304 (Lakewood Heights-Southeastern area)",2022-07-17,,70
Yelp,USA,"Yelp is looking for a Senior Product Manager to build state-of-the-art ads features and algorithms. In this highly visible and impactful role, you’ll work on…",product manager,Sr. Product Manager - Ads (Remote),undefined,"Remote in San Francisco, CA+3 locations",2022-08-13,3.4,90000-230000
Gathi Analytics,USA,Company Description: Apexon is a digital-first technology services firm backed by Goldman Sachs Asset Management and Everstone Capital. We specialize in…,product manager,Product Manager,contract,"Detroit, MI",2022-08-11,,
Nordstrom Inc,USA,"Job Description The Senior Product Manager is a key member of the Nordstrom Product Management team, championing the customer experience evolution through…",product manager,"Senior Product Manager, Stores - REMOTE",undefined,Remote,2022-07-17,3.9,114000-176500
"Kyndryl, Inc.",USA,"Why Kyndryl Our world has never been more alive with opportunities and, at Kyndryl, we’re ready to seize them. We design, build, manage and modernize the…",product manager,Product Manager,undefined,"Austin, TX",2022-07-26,3.5,153255-212300
Braintrust,USA,"ABOUT US: Braintrust is the only network that gives in-demand talent all the freedom of freelance with all the benefits, community and stability of a full…",product manager,Junior Product Manager [Remote],undefined,"Remote in San Francisco, CA+1 location",2022-07-17,4.5,45-55
NEOGOV,USA,About This is a remote role from anywhere in the US and Canada. NEOGOV is a #1 policy and compliance management platform for high-trust organizations and is…,product manager,Product Manager,full-time,+4 locationsRemote,2022-08-13,3.6,
Hummingbird,USA,"Hummingbird is a remote-first, fully distributed team united by the shared mission of helping fight financial crime. Since our launch in 2017, we’ve helped…",product manager,Product Marketing Manager,,Remote,2022-08-05,3.4,
"Global Healthcare Exchange, Inc.",USA,"At Lumere, we are clinicians, researchers, engineers, analysts, marketers, and strategic thought leaders focused on one mission: helping hospital leaders and…",product manager,Product Manager - Lumere,undefined,"Remote in Chicago, IL+3 locations",2022-07-17,,105500-140650
Kinside,USA,About Kinside Kinside tackles the single most challenging part of being a working parent in the modern world: child care. We’re guided by the principle that…,product manager,Product Manager (Remote),undefined,"Remote in San Francisco, CA",2022-07-17,,125000
Tread,USA,Tread is looking for a Product Manager to join our growing team and create a best-in-class product that supports our customers' needs to better move…,product manager,Product Manager,full-time,Remote,2022-07-17,,
FedEx Logistics,USA,"The Product Manager leads an Agile program in delivering the right business solutions, at the right time, to the right customers and stakeholders. Builds…",product manager,Agility Product Manager,undefined,"Remote in Miami, FL 33126+3 locations",2022-07-17,4.0,73235-127316
HERE Technologies,USA,"What's the role?: What's the role? As our digital and physical lives become increasingly inter-connected, our map of the world is rapidly changing. With…",product manager,Technical Product Manager I,full-time,"Chicago, IL 60606 (West Loop Gate area)+1 location",2022-08-16,3.8,
Upstart,USA,  Update our customers on new features through both internal and external channels. Three (3) years of experience in product marketing or other relevant marketing…,product manager,"Associate Product Marketing Manager, Auto Retail",,"Remote in San Mateo, CA+1 location",2022-08-16,3.3,
Cisco Systems,USA,  5+ years of overall experience with a strong background in product development and/or product management. 1+ years of product management or like role experience…,product manager,Product Manager,,"Research Triangle Park, NC+9 locations",2022-08-12,4.1,
Orion Advisor Solutions,USA,"  Define features and user stories for the enhancement and development of new technologies. Maintain knowledge of UX best practices, advocate for UX consistency…",product manager,Product Manager,full-time,"Remote in Omaha, NE",2022-08-16,3.0,
ROHDE &amp; SCHWARZ GmbH &amp; Co. KG,USA,City/region Remote (USA) Entry level Professionals Employment Type Ref. Number…,product manager,Product Manager,,+3 locationsRemote,2022-08-08,3.9,
The Walt Disney Company (Corporate),USA,• An employee at this level is an experienced professional specializing in a given functional field by developing a depth/breadth of…,product manager,Lead Product Manager,,"Celebration, FL+1 location",2022-08-08,4.1,
John Deere,USA,  Experience in product marketing for technology products. Advocate for our customers and dealer channel partners to drive customer and business value into…,product manager,Product Marketing Manager,,"Urbandale, IA+1 location",2022-08-16,4.0,
Cambium Learning Group,USA,"  Develops a strong understanding of the Learning A-Z product portfolio, including product functionality, features, target audience, use cases, and value…",product manager,Product Marketing Manager,full-time,Remote,2022-08-16,3.1,
TEAM Software by WORKWAVE,USA,  Evaluate and validate with engineering team members the effort estimates for user stories and features. Develop and maintain product documentation.,product manager,Jr. Product Owner,full-time,+3 locationsRemote,2022-08-16,,
"Employment Opportunities at BuzzFeed, Inc.",USA,"  Work closely with product analytics to understand the how readers are using the HuffPost apps and other HuffPost products, and how to achieve business goals by…",product manager,"Product Manager, HuffPost",,"Remote in New York, NY+1 location",2022-07-17,,
Vans,USA,"  You can review a general overview of each benefit program offered, including this year's medical plan rates on www.MyVFbenefits.com and by clicking Looking to…",product manager,"Manager, Product Stewardship",undefined,"Denver, CO",2022-08-06,4.1,92000-138000
Slalom Consulting,USA,  Experience operating as a product manager or product owner with a proven track record of creating and prioritizing user stories.,product manager,Product Manager,,"Detroit, MI",2022-08-16,3.8,
Home Depot / THD,USA,"  Advocates for the end user and stakeholder by becoming associated with the product, empathizing with and understanding user needs.",product manager,SR PRODUCT MANAGER,undefined,"Atlanta, GA 30301+3 locations",2022-08-16,3.7,190000
"Axuall, Inc.",USA,  You have 2+ years of experience as a product manager at a SaaS company. Develop and own key parts of our data and integration product strategy and roadmap.,product manager,Associate Product Manager,,Hybrid remote,2022-08-15,,
SoftPro,USA,"  Able to gather user requirements leveraging various techniques (e.g. user flows, brainstorming, opportunity mapping and surveys).",product manager,Product Owner SaaS Team (remote),full-time,Remote,2022-08-16,3.4,
TikTok,USA,  Partner with cross-functional teams to ensure that we are developing our products and features with safety and security acknowledged early in the product…,product manager,Associate Product Manager,,"Mountain View, CA 94041 (Old Mountain View area)",2022-07-17,3.3,
Under Armour,USA,"  Lead cross functional, multi-disciplinary teams to deliver complex features/functionality and strategic capabilities (engineering, design, project management,…",product manager,"Director, Digital Product Management, Emerging",,Remote,2022-08-16,3.8,
Amex,USA,  Support the product development process with market research and generation of insights to be incorporated into the product and program design.,product manager,Product Manager,,"New York, NY+13 locations",2022-07-17,4.1,
BairesDev,USA,"  We are looking for someone who has experience as a growth product manager, or as a product manager with a focus on commercial or adoption metrics (eg user…",product manager,Growth Product Manager - REMOTE WORK,,"Remote in Philadelphia, PA+7 locations",2022-08-06,4.4,
LifeWorks,USA,  You will leverage user information to support the business case for new products and partnerships. You will have the autonomy and the ownership to develop the…,product manager,Product Manager,full-time,Remote+1 location,2022-08-10,3.1,
Axos Bank,USA,"  Convert client needs and product plans into product requirements. Utilize business metrics, client data, application usage data and other sources to inform…",product manager,Product Manager,undefined,"Centennial, CO 80112+1 location",2022-07-17,2.9,75000-95000
Knock CRM,USA,  Experience contributing to engineering discussions about technology decisions and strategy related to a product. Competitive cash and equity compensation.,product manager,Product Manager,full-time,Remote,2022-08-10,,
Larson Texts,USA,  Maintaining awareness of all program digital assessment system features; regularly monitoring product analytics and user feedback to inform feature decisions…,product manager,Assessment Product Manager,full-time,"Erie, PA 16510",2022-07-17,,
Under Armour,USA,"  Lead multidisciplinary teams (engineering, design, project management, etc.) to deliver complex features and strategic capabilities. Travel: 5-10% of the year.",product manager,"Sr. Manager, Product Management (Remote)",,Remote,2022-08-06,3.8,
Credit Acceptance,USA,"  Experience using data mining tools, customer experience management software, and direct observation to identify user behavior, design, and refine product…",product manager,Product Manager,undefined,Remote,2022-08-16,3.4,124750-145500
Adobe,USA,"  Work closely with Design, Engineering, Product, Sales, Legal, Security, Customer Support, Marketing and PDE Leadership to rapidly identify and validate product…",product manager,Senior Product Manager,undefined,"New York, NY+20 locations",2022-07-17,4.3,128100-166400
Reynolds and Reynolds,USA,"  4+ years of product management experience with software products. This position works closely with Development, Sales and other teams within the company to…",product manager,Product Manager,full-time,"Orlando, FL 32801 (Central Business District area)+4 locations",2022-08-13,3.2,
Northrop Grumman,USA,"  Responsibilities include: cost, schedule, and technical performance of a specific unit or work package on a life cycle support type contract or broad…",product manager,"Deployable Manager, Product Support 1 (Ground Support Equipm...",undefined,"Edwards AFB, CA+1 location",2022-07-17,4.0,98800-148200
UST Global,USA,"  Drives strategies for sustained product innovation and high-end user satisfaction scores. Devises the product vision and approach, after sound product discovery…",product manager,Associate Product Manager I,full-time,"Bellevue, WA+2 locations",2022-08-16,3.7,
Two Barrels,USA,  Work with Product Managers team to determine the most appealing features of their assigned products and promote them to prospective and current customers.,product manager,Product Marketing Communications Manager,undefined,"Austin, TX",2022-08-11,,100000
Vans,USA,"  Work within the go-to-market process for seasonal consumer category product marketing initiatives; align with Vault, Classics and Apparel product teams on story…",product manager,Vans Global Product Marketing Manager (Special Projects),full-time,"Costa Mesa, CA+1 location",2022-07-17,4.1,
Polaris Wireless,USA,"  This person will partner closely with engineering, marketing and business development to develop, maintain, and execute the consumer services strategy and…",product manager,Product Manager,,"Mountain View, CA 94043",2022-07-17,3.9,
Compassion,USA,"  This includes driving the development and management of product strategy, product definition and messaging, product KPIs, operational service metrics, shared…",product manager,Principal Product Manager for Disaster Response,undefined,Remote,2022-07-17,4.3,129370-161710
FAIR Health,USA,"  The role requires experience building and enhancing data products; managing the product, including coordinating the prioritization, development, testing and…",product manager,Product Manager (Data Products),,"Hybrid remote in New York, NY 10017",2022-08-16,1.0,
Thriveworks,USA,"  Demonstrated experience successfully owning objective improvements in revenue, user growth, engagement, or any other metrics, particularly with a focus on…",product manager,Growth Product Manager - Consumer Experience - Remote,,"Remote in Fort Lauderdale, FL 33308+6 locations",2022-08-10,3.5,
amdocs,USA,"  Partner with Technical Support, Services, Pre-Sales, and Marketing to drive up product quality and understanding of product usage—working closely with other…",product manager,Product Manager,full-time,"Remote in San Francisco, CA",2022-07-17,3.8,
L. L. Bean,USA,"  Working collaboratively across the eCommerce organization, create product vision, understand or identify business value, develop use cases and capabilities, and…",product manager,Digital Product Manager,full-time,"Freeport, ME",2022-08-11,4.2,
Gilead Sciences,USA,  Stabilize Supply Planning and product availability of new products. Drive planning for product and/or market launches.,product manager,"Senior Manager, New Product Introduction (NPI) Planning",full-time,Remote,2022-08-13,3.6,
BBC,USA,"  Drive and optimize key traffic and revenue metrics including CTR, open rates, engagement, acquisition, and retention.",product manager,"Product Manager, CRM/Newsletters",full-time,"Hybrid remote in New York, NY",2022-07-23,4.2,
Twill,USA,"  Product Development – Translate the vision into roadmap and user stories, work with on shore and off-shore. Roadmap – Drive product strategy, maintain vision,…",product manager,Product Manager,,"Remote in New York, NY 10038",2022-07-17,3.9,
Audible,USA,"  Work closely with business groups (marketing, content), engineering, finance, design, program management, legal and other internal teams to deliver products at…",product manager,Product Manager,full-time,"Hybrid remote in Newark, NJ+2 locations",2022-08-09,4.1,
Halo Loyalty,USA,"  The Product Manager is the product expert, knowing the Halo software inside and out in order to best support the customer’s needs.",product manager,Product Manager,,"Las Vegas, NV 89135 (Summerlin North area)",2022-07-17,,
Slate,USA,  Develop user stories for new features and or products. Work closely with the product team to create and maintain a product backlog according to business…,product manager,Product Manager,full-time,Remote,2022-07-17,,
"Grammarly, Inc.",USA,"  This role will drive our engineering team and cross-functional leadership—including business unit leaders, Marketing, Customer Support, and Finance—to develop a…",product manager,"Product Manager, Revision Experience",undefined,Remote,2022-07-31,4.6,156000-286000
Amex,USA,  Support procedures documentation on behalf of Commercial Card product to ensure program compliance (as needed).,product manager,Manager/Senior Manager-Product Management,,"New York, NY+5 locations",2022-08-16,4.1,
"Nasdaq, Inc.",USA,"  Use a deep understanding of business/client needs and user experience to build/improve products. The product manager will provide thought leadership, and lead…",product manager,Index Product Manager,full-time,"Chicago, IL 60290",2022-08-14,,
Zipongo,USA,"  Apply interaction, visual, and UX skills to new and existing features from concept to launch, further maintaining and improving them after release.",product manager,"Product Manager, Telehealth",full-time,Remote,2022-08-12,,
Trustpage,USA,"  Experience working with with internal product, engineering, and data teams to create and develop product features and roadmaps.",product manager,Product Manager,undefined,Remote,2022-07-25,,100000-120000
Federal Reserve Bank of San Francisco,USA,"  3 or more years of product management experience with medium to sophisticated products in developing innovative, technical products.",product manager,Associate Product Manager,full-time,"Hybrid remote in San Francisco, CA 94105",2022-07-17,4.1,
kraken,USA,"  Articulate metrics, requirements, goals, and features to all relevant stakeholders. Drive group alignment around product features to enable efficient roadmap…",product manager,"Product Manager, Platform",full-time,+9 locationsRemote,2022-07-17,3.6,
EAB,USA,"  Build and maintain a Product Roadmap based on the organization’s vision, goals, and success metrics, functional area strategies, user input, target architecture…",product manager,Associate Product Manager,full-time,+2 locationsRemote,2022-08-12,3.8,
Mercury,USA,  We’re looking to hire a product manager to deeply understand customer needs and build great card products. Gain a deep understanding of the Cards products today…,product manager,Product Manager - Cards,full-time,"Remote in San Francisco, CA",2022-07-17,3.7,
Qualtrics,USA,"  Monitor business metrics in regard to revenue, pipeline, win rate, renewal, and expansion business. Communicate these metrics to the senior management team…",product manager,Product Marketing Manager | CX Discover,undefined,+5 locationsRemote,2022-07-17,4.1,119000-217000
Veryable,USA,  Conduct and direct qualitative and quantitative research to make objective calls on new product features. Comfort with running multiple concurrent streams of…,product manager,Senior Product Manager - Marketplace,undefined,"Dallas, TX 75202 (Downtown area)",2022-08-12,4.3,135000-160000
"Global Healthcare Exchange, Inc.",USA,"  Manages and develops product backlog, as well as user stories backlog for implementation. The successful candidate will assist with creating detailed product…",product manager,Associate Product Manager - Lumere,undefined,"Remote in Louisville, CO 80027",2022-07-17,,62100-84000
Indiegogo,USA,  Work closely with designers and engineers to build and launch new features. A passion for product and user experience;,product manager,Senior Product Manager (Remote),undefined,Remote,2022-07-30,4.5,130000-185000
ServiceNow,USA,"  At the end of the rotation program, you will graduate to one of the teams that you rotated on. This role is highly collaborative, working with inbound and…",product manager,"Associate Product Manager, Platform Fundamentals (Inbound)",full-time,"Santa Clara, CA 95054",2022-07-17,3.6,
HotSchedules,USA,"  Help to define and execute the product strategy and roadmap, working closely with colleagues in Product, Engineering, User Experience, and Data Science.",product manager,"Product Commercialization Manager, Data &amp; Analytics",full-time,Remote,2022-08-16,3.3,
Github,USA,"  Work closely with product designers, developers to deliver features users need. Have at least five years of product management, engineering, design, or…",product manager,"Product Manager, Copilot",undefined,+5 locationsRemote,2022-07-29,4.1,104400
Shutterfly 2.0,USA,  Experience working with agile scrum teams to bring new features to market. 5+ years of product management experience. Experience managing a platform roadmap.,product manager,"Manager, Product Management",full-time,+1 locationRemote,2022-08-12,,
Adobe,USA,  Experience in a product or program manager capacity championing technology-in-space project buildouts. Experience with testing of new products and technologies.,product manager,Technical Product Manager,full-time,"Hybrid remote in San Jose, CA",2022-08-13,4.3,
Handshake,USA,"  Support employer marketing programs with rich product information (messaging, product features and capabilities) designed to increase market and revenue share.",product manager,Product Marketing Manager,full-time,"Chicago, IL+1 location",2022-08-16,4.7,
Frontapp,USA,  Conduct user research &amp; user testing to collect new customer insights. Discover and present new product insights by analyzing qualitative and quantitative…,product manager,Product Manager,full-time,"Remote in San Francisco, CA+1 location",2022-07-17,,
Lowe's,USA,"  Leads the product planning process by developing requirements documents (user stories with acceptance criteria, use cases) for product or product release;…",product manager,Product Manager - Personalization,undefined,"Charlotte, NC 28202 (Downtown Charlotte area)+7 locations",2022-07-19,3.5,54000-140000
Real Vision,USA,"  You will act as business stakeholder, project manager, and product owner part of a cross functional team within Real Vision.",product manager,Product Manager,full-time,"Remote in New York, NY 10001",2022-08-10,3.9,
Spotify,USA,"  You are excited about leading a multidisciplinary team of user researchers, sales analysts, and data scientists (ideally you have past experience in multi…",product manager,"Product Insights Manager, Music Promotion",,"Remote in New York, NY",2022-07-17,4.3,
Meta,USA,"  5+ years of consumer, brand, or product marketing experience that includes building strategies to grow product or brand awareness and sentiment.",product manager,"Consumer Product Marketing Manager, Youth Marketing",,"Menlo Park, CA 94025+84 locations",2022-08-16,4.1,
Netflix,USA,  Expert in all aspects of developing user-centric creative in a digital space driven by data. Work closely with cross-functional partners including Content…,product manager,"Design Manager, Product Creative Studio",,Remote,2022-08-05,3.9,
Rainforest QA,USA,"  Plan, organize, and execute on user research to deeply understand customer problems and user needs. Experience working on products specifically built for…",product manager,Product Manager,full-time,Remote,2022-07-17,4.3,
Nintendo of America Inc.,USA,"  Educates internal teams and external agency partners on product features. Maintains competitive knowledge of marketplace, monitors consumer reaction to assigned…",product manager,"Manager, Player &amp; Product Experience - Pokémon",,"Redmond, WA",2022-07-17,4.0,
Spotify,USA,  Provide product teams with market intelligence and analysis to help advise decisions around new product developments.,product manager,"Associate Manager, Product Marketing, Measurement",full-time,"Remote in New York, NY+1 location",2022-07-17,4.3,
Unchained Labs,USA,"  Work closely with Product Development, facilitate product roadmap decisions, and make sure that commercial objectives are met.",product manager,Product Manager,,"Pleasanton, CA+1 location",2022-08-12,2.8,
Amazon.com Services LLC,USA,"  5+ years product management experience (or equivalent). A sign-on bonus and restricted stock units may be provided as part of the compensation package, in…",product manager,"Sr. Product Manager, Direct Fulfillment",undefined,+126 locationsRemote,2022-07-17,3.5,152200-206000
Optum,USA,"  Establish close partnerships with the Product/Program Managers, IT Architects, and engineering leads for enterprise and/or strategic initiatives.",product manager,Lead Technical Product Manager - Telecommute,undefined,"Remote in Eden Prairie, MN 55346+8 locations",2022-08-16,3.4,97300-176900
ZM Financial Systems,USA,  Provide training on new product features and functionality to internal stakeholders. Manage the end-to-end delivery of new product features and improvements…,product manager,Product Manager,undefined,"New York, NY+2 locations",2022-08-12,,104200-151000
Blizzard Entertainment,USA,"  Ability to evaluate performance data and deliver insights based on agreed upon metrics/KPIs. Work with studio partners to share product plans, data, and updates…",product manager,Associate Product Manager Esports ( Temp),full-time,"Santa Monica, CA 90405+1 location",2022-07-17,3.9,
Mueller Water Products,USA,"  Make product decisions based on data, metrics and the customer. Define and influence product designs and overall user experience.",product manager,Product Manager,full-time,"Chattanooga, TN",2022-07-17,2.9,
Adobe,USA,  Define and drive product requirements for product roadmap and future releases to address customer needs related to the business model strategy.,product manager,"Senior Manager/Product Manager, Business Model Strategy",undefined,"San Jose, CA",2022-08-11,4.3,144800-188000
Hulu,USA,"  This role will lead and strengthen a team of skilled data product managers, responsible for delivering data products and solutions for Hulu's needs.",product manager,Sr. Data Product Manager,full-time,"Santa Monica, CA 90404",2022-07-17,3.8,
BlocPower,USA,"  Experience creating products or services in the analytics, mechanical engineering, fintech, or data science space.",product manager,Product Manager,full-time,Remote,2022-08-10,,
Panzura,USA,"  Manage product features and strategy while working across other product teams as needed. Leading product managers and coordinating with engineering, marketing…",product manager,Product Manager,full-time,Remote,2022-08-14,3.0,
Moderna Therapeutics,USA,"  Advertising, marketing, medical/scientific communications, etc. Highly competitive and inclusive medical, dental and vision coverage options.",product manager,"Product Manager, US Marketing",,"Cambridge, MA 02139 (The Port area)",2022-08-16,3.7,
Dow Jones,USA,  Working closely with software developers throughout the product lifecycle. 3+ years of product management experience. Defining and measuring KPIs for success.,product manager,"Product Manager, MarketWatch",,"New York, NY 10176 (Murray Hill area)+2 locations",2022-08-12,3.9,
Mountain America Credit Union,USA,  Experience and proven ability to build products from ideation to launch and successfully managing legacy products and sun setting products.,product manager,Product Manager,full-time,"Sandy, UT 84070",2022-07-17,3.9,
Duke Energy,USA,"  Collaborate with cross-functional teams of developers, designers, and analysts to implement and deliver new products and features.",product manager,Product Owner,full-time,"Charlotte, NC",2022-08-16,3.8,
Focused Labs,USA,  Collaborate closely with customers to solve problems that are core to their business and build an impactful product.,product manager,Senior Product Manager,undefined,"Remote in Denver, CO 80239+1 location",2022-07-17,,120000-180000
Global Payments,USA,  Work with the product team’s business analysts and other product managers to determine the proper features sets for new modules or integrations that expand the…,product manager,Senior Product Manager,full-time,+2 locationsRemote,2022-08-09,3.4,
Brilliant,USA,"  O Embed yourself within product development teams that include other product managers, engineers, and designers to perform end-to-end product management for new…",product manager,Product Manager,full-time,"San Mateo, CA",2022-08-10,,
NPM Digital,USA,"  Identify and document product fixes, modifications, and new features that are requested or observed as needed or wanted.",product manager,CRM PRODUCT MANAGER,full-time,"Alpharetta, GA",2022-07-17,,
Global Payments,USA,"  Leverages product program data and metrics to drive awareness, measurement, and continuous improvement towards strategic business goals.",product manager,Product Delivery Manager,full-time,"Alpharetta, GA 30005",2022-08-03,3.4,
Included Health,USA,"  To accomplish these goals, you'll partner with other product, engineering, and operational teams inside Grand Rounds to use data in new and novel ways; to…",product manager,"Product Manager II, Care Services",undefined,"San Francisco, CA 94111 (Financial District/South Beach area)",2022-07-17,3.4,160638
OpenForce,USA,"  This can include things like running inceptions, grooming upcoming work with the involved stakeholders, gathering business needs from other teams, writing user…",product manager,Software Product Manager,full-time,Remote,2022-07-17,,
Converse,USA,"  Demonstrated experience in Technical Product Management activities including defining the vision for the product, creating a product roadmap, managing and…",product manager,"Technical Product Manager, Global Sourcing &amp; Manufacturing",undefined,"Remote in Boston, MA 02116",2022-08-10,4.0,128000
BCD Travel Corporate,USA,  Monitor and understand the development calendar; know where your features are in development at all times by working closely with development and QA teams and…,product manager,Technical Product Manager,full-time,"Remote in Atlanta, GA+2 locations",2022-08-16,3.9,
